l3_miss_rate,ipc,branch_miss_rate,l1_misses,l2_misses,instructions,cycles,phase
0.025754018339778573,0.7236700131310354,0.048892824542502517,1012,472,897146.2056858719,1006478.3989608001,SparseRandom
0.006308731312708116,1.7124566193253368,0.026515219913395057,982,511,1006854.3628400444,583025.2694688969,DenseSequential
0.005486678898645384,1.784581882923454,0.005,985,509,1059102.3383180678,795127.8446236858,DenseSequential
0.009264672001404614,1.039477495742387,0.07346510820117816,1018,494,664581.0883055669,795265.7431051567,PointerChasing
0.001265469614816504,1.8929462130681083,0.013524581943648408,961,493,1073151.997218583,691270.8374299922,DenseSequential
0.024473070462165028,0.48981176676220783,0.03825557074869565,1017,528,696410.1770106594,861569.0332853117,SparseRandom
0.00902658265991724,1.3422485900565122,0.08027311327674916,1000,470,768871.6970754382,814972.0503232463,PointerChasing
0.034458388752292464,1.1312699263458597,0.025204750053682157,1004,475,971683.1161411324,635353.4954632083,SparseRandom
0.013938828491922265,0.6883099021157925,0.08175250310339928,1040,501,1460006.1370288902,564867.444246344,PointerChasing
0.002103972199167512,1.660406862965984,0.011107591717716758,952,469,1422259.266819917,948291.3190248762,DenseSequential
0.01102412493793083,0.8675502920083009,0.08379119721017352,936,498,897345.1726410645,892643.1221511053,PointerChasing
0.005682303949633288,1.7812220616301433,0.021517579922487404,1024,443,767391.4699430796,755045.5915003528,DenseSequential
0.004183849253956897,1.715601732864536,0.015918991608397794,994,478,987250.9428992068,974386.050228176,DenseSequential
0.025673404866034078,0.4824213975781483,0.03226542750930996,1004,540,1146987.1948508632,822173.3135454868,SparseRandom
0.007893955768707467,2.2836661884766274,0.03738851351853331,1004,510,909739.427131267,501508.05952683126,DenseSequential
0.0022318449217570077,0.7893464682626479,0.0752714812325864,995,514,1106425.714315047,894682.6066476982,PointerChasing
0.006139534560464408,2.1168170427198154,0.031356201471829444,998,505,947128.8333593067,989999.1879797619,DenseSequential
0.005096169893322764,2.2629730584816565,0.02606850593215671,998,507,1137391.3264197356,651270.9438343052,DenseSequential
0.028528072492319884,0.3435769836030342,0.04210166095365318,978,491,998183.4411808627,658555.4941325354,SparseRandom
0.026088436277471573,0.5349668200508924,0.0434610342386248,1063,512,1187481.256493899,799007.5633769768,SparseRandom
0.007326327504309919,1.4723061705982263,0.013242919208383882,1071,483,827204.0301847843,775916.0585747304,DenseSequential
0.0038821563054568234,1.0409137431761013,0.01883770956878042,999,485,876644.9276960585,670335.9941996421,DenseSequential
0.04278434957965715,0.6219181627156734,0.025007980017240694,977,510,1039996.4399727375,1003015.2594361627,SparseRandom
0.00991060027982179,1.5401475455356497,0.011627375689502997,995,507,1079409.33397648,834606.7623612444,DenseSequential
0.002496921151619112,1.5282803097412143,0.02466670981966081,1029,486,932436.9811617194,1097555.6203218126,DenseSequential
0.03995415190449474,0.6086016332349536,0.017762551533437306,999,473,975702.5789119177,943482.4192680903,SparseRandom
0.020393259729798628,0.5138332798551835,0.07002629952127241,967,508,1025992.3743138231,712555.0671107161,PointerChasing
0.015904553376125126,0.7508759065655652,0.07683621240355601,1004,475,1339601.9369772507,784889.860560495,PointerChasing
0.044341770365203266,0.797348300431612,0.016146394815555055,1021,528,818307.1324954446,871059.7491152986,SparseRandom
0.018755452715018165,0.5909541770002658,0.08993403224484785,1003,478,1061850.0539104869,917226.7588433636,PointerChasing
0.014084546076943576,1.0633249486524459,0.10955385746064306,998,475,802325.7875171797,572072.9992638374,PointerChasing
0.04515413815348209,0.6403694947600199,0.026682212282278777,997,495,1171333.0239738813,618771.1312462941,SparseRandom
0.03883606785994169,0.6647731604578443,0.018847534636231858,1018,539,1084194.5565062934,735237.3237453308,SparseRandom
0.02184094511874289,0.9362542319028111,0.12333768069632624,1044,546,847811.4038866056,762985.6191709867,PointerChasing
0.004509223767994259,1.9784263024995858,0.017659801408930188,991,506,1238218.1366292383,933779.4533241123,DenseSequential
0.01727522547121111,0.9762538293935958,0.06601362253486656,998,525,985818.3785838484,755383.2868033651,PointerChasing
0.038011817639881824,0.8288776907076364,0.027152044433525667,1053,458,845063.188467231,767481.1952468106,SparseRandom
0.01191925935553686,0.8450335243885546,0.08242487463640759,946,527,1225344.727355727,990069.2214087109,PointerChasing
0.026336583228622423,0.5588924105443077,0.02592984108193229,948,497,1121229.9399516939,786828.747254772,SparseRandom
0.039714123576723596,0.41611336069099797,0.03934141442233695,978,482,886258.8586805894,690310.8540009432,SparseRandom
0.008275566096094002,0.7950926521999804,0.1149215503658839,952,500,1454314.891780912,838285.6934058397,PointerChasing
0.04495571736482426,0.6265954770556716,0.04870138692821305,1032,517,912076.7693965988,487629.20349459926,SparseRandom
0.00502518480156359,1.5200196122780412,0.005,976,541,705099.4625903529,727148.188313743,DenseSequential
0.015083536923689874,0.9201893940579162,0.04877914848826444,994,475,812478.444070538,976239.9863942061,PointerChasing
0.00566891357997405,2.138011541048275,0.011133190777165427,965,469,1273105.292505253,794346.9318886643,DenseSequential
0.03706505463547253,1.1331042904413113,0.046453549522707444,964,457,983571.390885427,900284.392450569,SparseRandom
0.007950712433899105,1.2594058687259941,0.026170059495766975,1061,536,962197.1404635052,791440.8062853266,DenseSequential
0.016819202171463064,0.5607083691107059,0.058510744672879964,1009,502,1038836.181118884,376960.0244856148,PointerChasing
0.01050190671227105,0.9083836080477251,0.08663347923270556,966,455,648059.4802699072,581959.0332335713,PointerChasing
0.006520829312288595,1.9221156861373605,0.021998104337187137,1031,489,1480967.5084507945,887693.4428730111,DenseSequential
0.03157145783702534,0.6706736451912795,0.030567066488392653,1010,514,916641.6697723316,836435.3811066877,SparseRandom
0.012382737850827715,1.1262598100499492,0.05712657396921884,994,507,917124.0468584889,717486.0062215885,PointerChasing
0.003248763493230486,2.1072187577434387,0.02790371896051711,1091,492,727178.8012363283,737762.5582819509,DenseSequential
0.024585269934928308,0.4013620375582137,0.043250046549456383,989,543,1277760.0207239154,762989.4079169787,SparseRandom
0.006141781021386334,1.4268410293826146,0.007495922660302825,1009,500,686402.3468879465,705313.8295638949,DenseSequential
0.0018665762200069397,0.5358681013601392,0.07739608934390477,1020,537,968750.4454644708,815768.164479566,PointerChasing
0.003155669351644749,2.2124629257444557,0.026197114459661365,952,495,1019862.7629902699,1074884.1860534018,DenseSequential
0.002844510444141388,1.7558993995114536,0.01399576434261295,1034,516,1031618.975173362,605284.4144469263,DenseSequential
0.0041975590562283276,1.752441128091909,0.035337277099164996,985,473,774869.006439883,781911.9217289796,DenseSequential
0.004169424172198398,2.1445912048286147,0.023891591956679288,1007,499,810250.2609464,609652.6134118253,DenseSequential
0.015956811270558056,0.6203285851079555,0.07174511811556902,1003,545,975469.2655490651,1052599.0006278607,PointerChasing
0.018605809110420774,1.1757822486003366,0.049951508047128966,1003,493,877901.5347455933,1161138.7132321338,PointerChasing
0.008077016876363256,0.7367631656247771,0.06922947092863042,955,473,926223.7914067901,836516.1071360195,PointerChasing
0.006265863635511021,1.8780965516313664,0.021941076309533576,959,516,1015601.4836957715,782424.1992538436,DenseSequential
0.0047152410299574135,2.250400095586646,0.028297324178791744,976,517,739778.1467217309,757306.1743619482,DenseSequential
0.023742269562682237,0.8831307608516688,0.011872720349268569,1010,481,1075824.7266138475,893512.5737901737,SparseRandom
0.012952140942098855,0.9235867645454303,0.03898302549689035,1024,552,1187597.920058268,1064225.2840238004,SparseRandom
0.006871356786294923,2.099493269444388,0.020953441994413083,998,505,1473482.8728054243,893441.6045619962,DenseSequential
0.02485911195632102,0.6896981612492143,0.010962405943554063,975,499,815595.1349645637,936262.1358629243,SparseRandom
0.011653168804406233,0.9771913472517266,0.1131854132843838,1041,523,952301.8285898401,875772.6605681978,PointerChasing
0.007318659606728496,1.6575289030132427,0.017559195263257988,1051,489,1623536.2258416095,867415.0273920894,DenseSequential
0.006534869458305817,1.9905515405045908,0.011829113689318094,986,550,795349.3553248831,753359.3725473359,DenseSequential
0.011093211521915268,0.8078953157677372,0.08566647185071333,977,511,982919.6497863465,1086830.06309134,PointerChasing
0.03207139436778569,0.7837029118314109,0.0450831074874755,1031,484,927859.0999100853,766871.8579805673,SparseRandom
0.019048896362807124,0.9493104190994637,0.08415254796031817,1011,525,909632.6543592958,865095.8120519532,PointerChasing
0.003503026926886893,2.078352038424371,0.02271495310825648,994,482,1179623.4648244695,920836.205420926,DenseSequential
0.007492170384995258,1.7283203702490917,0.01303228181570425,979,502,1162656.0812129185,718943.5491519419,DenseSequential
0.004626256711677282,1.6550816844949683,0.018832340842047535,993,502,1170318.2091786396,1187536.0490249852,DenseSequential
0.036928152103009225,0.5980212094268734,0.03447930732772947,1031,502,771884.3021022892,888693.4383940209,SparseRandom
0.002714059404338754,2.209242128992153,0.02487872284871074,1008,526,823226.2209718542,836521.2615705156,DenseSequential
0.002524369002346302,2.087010695038375,0.010188344688603183,967,504,1035705.8339440955,822711.1094108028,DenseSequential
0.00543291717916395,1.3890591061262767,0.027906255991627688,1021,497,1333451.3683499068,891093.3522652539,DenseSequential
0.00895017485666412,0.9037555446775895,0.10518803605984248,1027,510,865593.7846705846,939157.3878125127,PointerChasing
0.019924750515029253,0.8904805509762986,0.08775654684017917,1046,520,1318261.7622369349,807327.2700356409,PointerChasing
0.005592240554129152,1.8235905570948272,0.026704806172412127,992,483,881796.3088533136,559061.4817397064,DenseSequential
0.04377335029528342,0.4754170645104858,0.03970462636906666,1008,524,1119494.5867793523,558474.5303009849,SparseRandom
0.0196840283856653,1.0494373180250187,0.08393703852949641,974,497,880901.9186386293,972605.4912000092,PointerChasing
0.023889988759103708,0.9035914104858719,0.024620560336668595,1014,503,721088.0973347849,837738.9210892606,SparseRandom
0.0027788483090683425,2.165147556247649,0.023496500472996937,1025,491,745927.5907349827,638341.8881312597,DenseSequential
0.02781994368878876,0.9179259045818322,0.035251693132621685,1022,488,941733.5987750107,710686.3422135477,SparseRandom
0.01956011835494153,0.8164352962381238,0.07930078607693239,1044,481,753041.0497562961,1101198.2159705234,PointerChasing
0.018926276797857737,0.9043963105287205,0.08756707938705456,1003,490,1008717.5327883566,1083737.0507590384,PointerChasing
0.023037022749117144,0.8058653710035639,0.08325231247164534,1013,520,943006.0982423624,839603.367349453,PointerChasing
0.031767621032502635,0.5307920654744731,0.04850781142435734,1051,488,704877.450723412,1111873.5047700205,SparseRandom
0.020233796841364438,0.476534598213753,0.014855859376018793,1023,510,786727.3849230362,879817.4201279572,SparseRandom
0.0046774285766679816,2.132454845021255,0.008105881071326721,997,529,1076486.6631385072,635358.3526586411,DenseSequential
0.020044957384658238,1.0785681108638594,0.08352425411277246,1014,436,1115808.9795875675,891728.2503859773,PointerChasing
0.005754600986089704,1.5815991176312596,0.015080975524937949,985,491,963089.7115628109,887753.1998431698,DenseSequential
0.0302012112958086,0.5826610822476254,0.022146820797367614,968,488,1205438.3120080829,853222.717726759,SparseRandom
0.02336835409873817,0.8183336099386261,0.022303335909886115,1039,509,966884.2054864811,579944.9072841922,SparseRandom
0.00448081729727279,1.7761075826262855,0.011523660713809152,1007,459,1274922.2535153108,729386.7351312827,DenseSequential
0.0039545539589619216,1.9051890297820677,0.02386808520689203,1027,534,1049022.8568745237,493305.64942980977,DenseSequential
0.005128560038190926,1.8131434415937329,0.03419603004513637,998,492,1412844.0269704822,588905.9834761396,DenseSequential
0.030195458447981816,0.5361467071621255,0.03009426360563773,1020,504,1286415.7207809128,923234.6186936921,SparseRandom
0.023161510995004235,0.8566311312026349,0.03069085192724271,1017,497,894309.8004199219,1001416.5446634504,SparseRandom
0.02009376776622742,0.5283567936456746,0.036785496546210515,1060,491,772243.4126047574,957668.2621636997,SparseRandom
0.003545725648350263,1.6164692727284145,0.0174382024750462,962,481,789962.6925276661,703825.2605904725,DenseSequential
0.03611070905110571,0.8182181062650442,0.029520142051494187,1029,527,956406.3230078542,708213.0421037269,SparseRandom
0.021141638552722306,0.8626056974365437,0.0776647175738739,983,495,981802.7723921527,579543.1452989366,PointerChasing
0.01731273961398875,1.0628679629135747,0.09603570368656972,996,512,926916.4557799557,955464.8533617752,PointerChasing
0.025480806380254753,0.8023107817322699,0.09018989723311058,979,472,1517449.8270808975,828618.4905030181,PointerChasing
0.004775343900618341,1.6258429650585833,0.028691560643892732,982,525,1153806.3310884552,849049.1769905146,DenseSequential
0.01583521552084572,1.182309341098487,0.12516921592309288,999,447,925880.7136449299,785343.3665202061,PointerChasing
0.032112093992244566,0.5640188206506337,0.027144583746927763,973,489,994519.5418266992,796795.6441337784,SparseRandom
0.03635100011597925,0.4968837240698909,0.030439005331233882,994,472,1093291.1945938824,809573.1837550459,SparseRandom
0.008690612783207574,0.9769501067533607,0.10217553320614466,988,489,1050395.7621812087,868620.3029132013,PointerChasing
0.040621674475886604,0.5657384817257827,0.03032863373980213,984,503,1181522.3622093536,668127.0201359681,SparseRandom
0.015176032130042311,0.7812188037697334,0.015451078347106894,996,504,861733.0277674447,1008798.7364271997,SparseRandom
0.006908003526986405,1.584477820329241,0.02882333062323409,958,473,799737.0691604066,857856.6260797179,DenseSequential
0.005483924543132068,2.4225782617875797,0.012308576502127019,989,497,1016488.3533269685,958725.5140736152,DenseSequential
0.011332689544155177,0.5224275525555303,0.08201244221670885,1043,495,1078790.401798787,708960.2558966788,PointerChasing
0.004502071703041853,1.6905141811371345,0.017706092559319722,1021,502,800381.074446193,1002805.904896149,DenseSequential
0.0328638674395539,0.9632352163060044,0.020769276036844225,1007,498,1186854.8035273093,498539.9949696924,SparseRandom
0.020469595366351498,0.5955170543244981,0.019269086716373847,1042,525,886889.4475195152,765110.114234677,SparseRandom
0.015151343355543094,0.7840289637073343,0.07569875927878274,1020,479,692343.4115738728,654632.098355254,PointerChasing
0.010929643887539085,1.1891270093316173,0.0488692613159675,985,514,1098934.303889605,722239.7037117833,PointerChasing
0.005146635934376808,1.9270797196780383,0.02941310580767483,995,495,1007711.0337568636,782961.1757447053,DenseSequential
0.0314425352228204,0.5873580531914759,0.02286807695633867,1028,477,913230.4953294855,1115148.0784719668,SparseRandom
0.03631224356971783,0.8280053236768659,0.01814185088985055,931,507,1261256.0951456407,1004230.7304272167,SparseRandom
0.0033380997671779242,2.2432590243165786,0.006775420432564299,993,471,917221.0115450287,772513.2135186077,DenseSequential
0.003042472568435385,2.4172486409135097,0.022112836922794726,1052,457,1261973.033886707,842181.7523876098,DenseSequential
0.011897295622771696,0.9462923164997546,0.06317757264879215,990,489,1126501.3952123611,1135352.7022138278,PointerChasing
0.008339355226845493,0.6900172909260945,0.09917415689923656,1014,496,953527.624628739,1079433.0349317228,PointerChasing
0.01607831393743032,1.1301669299368726,0.09808299189703164,995,495,893672.3659746051,696098.04810806,PointerChasing
0.014145449732626283,1.0937489242334504,0.08675147466878028,998,506,1023878.4500788399,873476.1147106838,PointerChasing
0.005198664610858452,1.4927439527012385,0.017702003694248063,990,473,1193558.8938006852,637938.9006082248,DenseSequential
0.010456738590422707,0.8109718974737317,0.048229937271836554,976,506,848743.6497875112,938376.3194907232,PointerChasing
0.004561798942382272,1.3930254586129784,0.019497953829582554,1005,501,922474.0334673508,502874.5293616049,DenseSequential
0.017714926011955526,0.8362866663878336,0.07380295550619004,979,510,1139600.3175021063,836293.3103481517,PointerChasing
0.023155595979138174,1.1080267771993837,0.048105224784209935,1008,515,939003.7400303339,698194.3801832583,SparseRandom
0.040440251294423794,0.7786590276332961,0.01774107736560054,1025,469,806549.0524037868,784284.1982477698,SparseRandom
0.026927537743382683,0.6108409372346365,0.006575216623346529,1035,475,1022109.8239104261,731078.6852071034,SparseRandom
0.046129781705930545,0.7889183990146258,0.03440494496163338,988,507,871098.4596248657,670788.0906220487,SparseRandom
0.007275453152034422,1.1439065871896519,0.07258511559411653,911,470,1316376.2249516505,813996.490709145,PointerChasing
0.004820528611425547,1.9666813398010345,0.03223083067095325,928,476,896776.6716257131,880318.812111445,DenseSequential
0.016709923627765515,0.772151150932767,0.02310670931919928,966,475,742123.5821793214,726471.3640656967,SparseRandom
0.008397018551266996,0.7366787625720833,0.026555852310573017,979,488,892542.1978215221,670725.6722845316,PointerChasing
0.005645437120676179,1.3563265293677613,0.005,1024,508,1202167.9470040626,824995.6842967757,DenseSequential
0.005512059468627752,1.4838952742560938,0.016648622188285483,980,502,1036598.8899290521,687391.949826078,DenseSequential
0.027152105904846048,0.9445423585663861,0.039067842666754296,996,480,882676.8528880496,724683.8262755454,SparseRandom
0.029983782830366196,0.6642638224784032,0.018345584737789432,1002,464,1123205.1417495343,805441.8938957503,SparseRandom
0.006549268106858673,1.7832692767026883,0.021989481467964946,989,534,909221.7167693743,680981.0405174793,DenseSequential
0.01565807686636371,0.7781727822284874,0.048502647750506944,1038,511,928329.8135288896,792170.374180571,PointerChasing
0.017624324958625644,0.7663701616966527,0.10043450537520146,989,468,708284.7184308035,643310.0315932373,PointerChasing
0.01348456961443993,0.7934296918279631,0.06683555512499623,1011,498,1156857.6251455415,562778.6857936728,PointerChasing
0.018483157506088733,0.9145378926070866,0.06091191898849714,951,480,701906.8011892297,808246.3807343427,PointerChasing
0.037095994793835664,0.5393131451657485,0.036116015615496835,959,507,1418419.7143235817,914846.4659724042,SparseRandom
0.023757045368744553,0.7819886652943885,0.09697673591959044,988,515,1168636.8438490022,847467.0137873322,PointerChasing
0.0021384497957639037,2.1401310290601194,0.02270057358391422,1006,466,1024368.8928264908,732253.836623458,DenseSequential
0.023548529503036653,0.7570774375751407,0.1015438500853558,1009,496,1120086.6153462003,864465.4432857466,PointerChasing
0.007130960750130703,1.503846141854645,0.005,968,521,1025291.843812138,716492.3153214256,DenseSequential
0.010919884640268985,1.1324522221142315,0.09104016620631558,1027,466,640708.255765999,935932.3803808402,PointerChasing
0.017481732055352462,1.1108366329274615,0.10690369310692596,984,504,1031595.8745410519,589140.7783372933,PointerChasing
0.004785939280090885,2.0260024863313597,0.01419946758629957,975,489,995512.7896038853,848713.7359300313,DenseSequential
0.003600548984014829,1.7372930228141925,0.024822489526806574,1004,512,873830.8898418287,693884.0682781718,DenseSequential
0.0170614029907175,0.8746947900942701,0.07495753682455847,981,485,1101066.7887748065,831234.0293230345,PointerChasing
0.008317987883208682,1.330232808285154,0.09642402299503647,1035,478,862354.347672214,925683.5142494414,PointerChasing
0.0038012147091119556,1.6536265775562893,0.010428490851049571,1019,479,1232675.21103271,881330.4510363573,DenseSequential
0.031148450902777527,0.697343382208196,0.026579826541952248,1000,480,805023.1390721917,844877.5191220697,SparseRandom
0.04110911144734433,0.5110182554629865,0.027733377962760004,1008,506,921431.2218465585,747672.20042132,SparseRandom
0.01445624488583191,0.8079625902204243,0.09488458239123194,979,501,1041341.7832021712,945787.8040730366,PointerChasing
0.03774022774071052,0.8237112713955849,0.0316392406359343,1005,503,1039615.7234063199,811968.2647148486,SparseRandom
0.0043816557530627215,1.324759217098353,0.005,958,452,652439.0768307,597070.1166553942,DenseSequential
0.014071316182907505,0.7325787346506176,0.08686097061388087,1024,507,1156126.134870299,834052.3605433858,PointerChasing
0.005986635801761779,1.7587654456116926,0.021950249840281266,1007,484,1172687.4560379758,704961.5726759281,DenseSequential
0.016554191987693947,0.8963666237189091,0.06865609697969799,1054,514,1112090.8505899615,817598.5245251411,PointerChasing
0.032252566819835994,0.740788771503199,0.03916567613777701,1032,498,1159004.2918538344,822269.5522320333,SparseRandom
0.009020409077532699,1.6767557136136246,0.03228980502489062,954,536,1114808.386176806,974748.6323845885,DenseSequential
0.018977163534037163,0.7690031022782562,0.08964079594439299,1014,500,848295.34780416,901281.8645620256,PointerChasing
0.028546505776861148,1.1044348200174756,0.036879020828923983,1054,512,843231.6521830632,620425.0110964654,SparseRandom
0.01227713534088104,0.6053439654212616,0.06040869370730898,984,503,925977.6793154965,922247.7553106362,PointerChasing
0.01335716741873521,0.8714346722809699,0.08496451014820684,1047,463,1042012.7225914856,945166.8292497443,PointerChasing
0.012851619364627025,0.9820303135427189,0.09777677639079985,958,475,643424.9967457334,815371.7723049548,PointerChasing
0.036635978685607626,0.5382072214148399,0.022935244992342032,1001,508,1158954.8076920672,569872.8558969168,SparseRandom
0.006059608355830566,2.298377764364361,0.017829829495756296,1027,488,1146379.6138468762,489146.7227456003,DenseSequential
0.012263907798670134,0.8277071341673077,0.13679245829615827,972,513,715256.436259213,707163.7813067674,PointerChasing
0.02700930914769945,1.0352909923829325,0.029191844268364422,1012,491,1156201.7909214303,699051.9171252116,SparseRandom
0.03129998225801595,0.9172960245780764,0.02699430609414751,934,468,1111962.3523861521,856645.9357679961,SparseRandom
0.022899845571084477,1.0149172715524684,0.02530270203510402,1001,496,791215.8039502033,1022148.8606176239,SparseRandom
0.043427218613511856,0.7789762980005155,0.029357962050472863,1062,527,836304.9827739664,936266.7748468659,SparseRandom
0.017935212120339168,0.9601173849278263,0.0489924625813752,992,491,1192337.610385875,825656.6103386226,PointerChasing
0.007625246601448308,0.5283749972532816,0.09460160185075195,996,473,757088.6715354618,1043353.7238145048,PointerChasing
0.026669523790244773,0.6958157925233845,0.010504098272739671,1044,508,1176796.6320939334,788131.6666423237,SparseRandom
0.028850490685081574,0.3636062432029178,0.023239292847063903,994,524,852829.2848175279,958302.9601206566,SparseRandom
0.013840610124693837,0.9158147715925227,0.07834323243150797,1018,511,980529.8011418808,725655.8489283909,PointerChasing
0.013660802837158443,0.7535435179139596,0.06151391663037327,957,493,1267311.034350447,799964.6772627825,PointerChasing
0.028323072460007172,1.132942157047982,0.10239132233962185,1001,528,1259897.1996363525,822954.7629171725,PointerChasing
0.009318318884220045,1.2782910230538442,0.05244748687872879,990,478,1159201.9940011716,1096197.8543332713,PointerChasing
0.0388657949275765,0.562261113310953,0.04677239592974457,987,516,1349411.8289107028,981362.9597021007,SparseRandom
0.034845913788392746,0.4821314724575787,0.029957980846088438,989,501,1144499.1538885874,805215.3872141686,SparseRandom
0.00514818956083955,1.88477398514649,0.016304730711666413,1025,484,984501.1400214024,742994.4730565969,DenseSequential
0.027484480998158634,0.6934251029695131,0.01936741313468722,1017,500,1297626.9254480405,934794.1800095728,SparseRandom
0.005372908629538855,1.6339235274876016,0.010460605806033552,995,491,874157.5700941115,974979.2504331504,DenseSequential
0.010666336646698433,1.2608897943974249,0.07467872688475993,1009,532,1007230.5055851655,730991.1136669752,PointerChasing
0.004851108168467666,2.374209406160036,0.026031874310823433,1033,492,1359333.0403350033,813409.291839742,DenseSequential
0.002397807646904674,0.586445530482045,0.09318051904042192,1057,493,727479.9440501074,1002330.5705823106,PointerChasing
0.003358635363296579,1.3063803759129327,0.031401490385212665,975,519,784093.4295667922,1018340.0718885947,DenseSequential
0.0055619837354700654,1.468990018147838,0.014024898053083584,1042,497,1398407.3271918618,889849.4512526396,DenseSequential
0.009244312394025267,1.2018793072285634,0.005488243099484411,1026,511,1136890.0955272855,829010.9550784576,DenseSequential
0.014273856770805402,0.6592866207542335,0.06908892439176946,1008,495,863860.7161676418,1058968.4557818032,PointerChasing
0.04242826893326827,0.40252511071920455,0.02524515258810557,1017,505,751487.1994400589,793153.5719999307,SparseRandom
0.033808264183452535,0.7590390736317671,0.020092630812587157,987,521,1278784.9061082145,573862.2297854094,SparseRandom
0.006035318040938246,1.5217940597428279,0.005,1037,502,789059.109006816,1168980.797754407,DenseSequential
0.04478121226099484,0.8846089654453524,0.02587579930150093,973,522,1230586.8353949545,777771.6064394537,SparseRandom
0.023419860150346687,1.0452255042700749,0.06774284010651187,989,511,1113805.629196292,958097.8225065611,PointerChasing
0.02876107636764799,0.9093909068856418,0.027402788289234675,997,495,1219484.5374845413,583566.713891346,SparseRandom
0.010473319162425738,0.814642705815315,0.09905298687384882,957,476,960283.7353216353,747237.3797286997,PointerChasing
0.005416765615895105,2.0401228575683046,0.03516394055253573,1013,458,1035296.8367325906,725755.3173663949,DenseSequential
0.004572022311548982,1.737564942818238,0.018409547895999488,974,501,1011642.5454170112,662636.7438299659,DenseSequential
0.031025414398175223,0.4230963961150006,0.030953502743327786,1000,505,1143252.499293706,890290.4355654863,SparseRandom
0.026244910193605003,0.767316609091807,0.018749036729769707,1006,494,918467.884286813,791848.8738445025,SparseRandom
0.01133299413196058,0.8141881987884396,0.03775675299615689,990,513,976293.1531942271,667342.9676956693,SparseRandom
0.009577646882106081,0.8812095268735431,0.05889796739466631,1061,470,1068927.7878943086,942734.7387587156,PointerChasing
0.005070527103943457,1.4327105291131903,0.027426824183597223,989,464,1214724.3887815143,936203.3993804287,DenseSequential
0.03719599497624891,0.9669012266675676,0.018757999030530218,1002,481,1087403.5244146837,907509.1471576014,SparseRandom
0.03296572676694308,0.6979588799218134,0.019737576246971,1017,478,754165.7932963365,1053223.5579354186,SparseRandom
0.005947665841823575,2.4757307416032925,0.01682284903243766,976,518,860970.1283846255,770586.0183984593,DenseSequential
0.030795795465565604,0.5833754337351403,0.03427376045470797,1004,485,1132535.671537233,654787.4616269257,SparseRandom
0.010046512452318837,0.6393996156370392,0.0832028832983075,1025,505,1234336.4394445622,1042693.9526571358,PointerChasing
0.008504540886847246,2.2563948155767353,0.005,994,473,1230938.753343344,851473.7831296124,DenseSequential
0.016402874829793093,0.7013132801733769,0.06493776839605377,971,533,1242719.5124604497,774126.9673739097,PointerChasing
0.036235257988258586,0.6156835377119414,0.03380067440573832,991,546,903196.0753607443,876957.1801115376,SparseRandom
0.003676427070463224,1.9706949237555826,0.015929636870732195,989,501,993590.5011672573,933701.585240787,DenseSequential
0.014652669741937126,0.8705247549604364,0.07276815399861307,993,463,1073366.9737664293,863439.2912766928,PointerChasing
0.04190474985193482,0.8783755269140548,0.043527590306147626,993,560,984563.9447772608,964125.0253422697,SparseRandom
0.018747775187225642,1.2834519069008143,0.05019834648846764,972,523,1162045.5664604865,723235.4064899526,PointerChasing
0.0021692585158991718,2.0994030329578957,0.023764095260975168,1023,479,921323.5404510685,944799.000074169,DenseSequential
0.005042007683265518,1.4064491302949522,0.024215866106144558,980,495,1095248.0706775333,810455.640414392,DenseSequential
0.0318125394834505,1.1016946021963399,0.014854264909414433,1029,477,1178615.4869131383,906899.3048190511,SparseRandom
0.01565178601328555,0.6388975124834058,0.08002321973441745,983,500,884831.9575603979,710679.2917007575,PointerChasing
0.00854160127127102,1.7472342562702992,0.024547409121411345,955,533,1224299.8423699858,954898.6274933019,DenseSequential
0.02724104278559826,1.0792246552508693,0.036672189393045285,1018,500,1321868.6751219754,967464.6123173311,SparseRandom
0.0048809492878764,1.8228016174237236,0.02404294754961698,937,464,878547.7171827831,732469.7162501235,DenseSequential
0.038264223241917666,0.7487781883240902,0.03537179814541736,976,492,1216568.2867832782,418536.02157878317,SparseRandom
0.008979565249144016,0.7240259190579816,0.10607748291862758,1013,539,922865.4805756261,677112.8730906997,PointerChasing
0.005770634759457674,1.9321424213881198,0.01338017822203391,1016,463,955305.4989526122,557623.0293549752,DenseSequential
0.033728422486558246,0.7772332995996777,0.01870332540689463,963,483,970063.8104169366,1246978.1775105721,SparseRandom
0.015650755309927922,0.761099367723038,0.09318136057604971,1000,505,886450.3567771603,671134.4029714537,PointerChasing
0.010740221815548987,0.6750563683527028,0.03808988609229009,967,520,1104736.948275833,716592.1163780895,SparseRandom
0.010440338333179238,1.4689232048352687,0.020067998445599977,1008,510,1285752.032407354,600027.7987284187,DenseSequential
0.01305615624785209,0.8076973729490183,0.09577728431704251,1035,514,1232348.4601011532,667489.0759496947,PointerChasing
0.0033555592088671373,1.8481721943149594,0.02698828420202535,996,542,730014.8724277455,1229781.8034628944,DenseSequential
0.027114670993182037,0.6805377698596817,0.03105770383524123,1024,517,919281.332602618,781380.7437773444,SparseRandom
0.04542806773769682,0.6379207727048972,0.03194967705990759,983,498,808217.1819988023,726035.0808535559,SparseRandom
0.0037769643940161034,1.856874484979623,0.0238632331781156,1026,507,845007.4351872031,752498.0681098626,DenseSequential
